event_source,event_id,event_name,ticker,asset_name,node,asset_type,linkage_tier,evidence_level,confidence,supporting_case_ids,ranking_scope,rank_within_order,ranking_key
validation_v3,v3_20250110_us_russia_oil_sanctions,U.S. sanctions Russian oil producers and shadow-fleet vessels,DSGX,The Descartes Systems Group Inc,customs,Stock,direct_exposure,sector_proxy,0.64,case_2014_crimea_financial_sanctions;case_2018_iran_swift_restrictions,ranked_second_order,11,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.225, ""supporting_case_count"": 2, ""supporting_case_count_saturated"": 2, ""symbol"": ""dsgx""}"
validation_v3,v3_20250110_us_russia_oil_sanctions,U.S. sanctions Russian oil producers and shadow-fleet vessels,EXPD,Expeditors International of Washington Inc,trade_lanes,Stock,related_exposure,sector_proxy,0.64,case_2014_crimea_financial_sanctions;case_2018_iran_swift_restrictions,ranked_second_order,12,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.225, ""supporting_case_count"": 2, ""supporting_case_count_saturated"": 2, ""symbol"": ""expd""}"
validation_v3,v3_20250224_eu_16th_russia_sanctions,EU adopts 16th Russia sanctions package targeting shadow fleet and military suppliers,DHT,DHT Holdings Inc,oil_shipping,Stock,direct_exposure,historical_supported,0.82,case_2018_iran_oil_sanctions_reimposition,ranked_second_order,1,"{""evidence_level"": ""historical_supported"", ""evidence_rank"": 3, ""retrieval_support"": 0.333333, ""supporting_case_count"": 1, ""supporting_case_count_saturated"": 1, ""symbol"": ""dht""}"
validation_v3,v3_20250224_eu_16th_russia_sanctions,EU adopts 16th Russia sanctions package targeting shadow fleet and military suppliers,FRO,Frontline plc,oil_shipping,Stock,direct_exposure,historical_supported,0.82,case_2018_iran_oil_sanctions_reimposition,ranked_second_order,2,"{""evidence_level"": ""historical_supported"", ""evidence_rank"": 3, ""retrieval_support"": 0.333333, ""supporting_case_count"": 1, ""supporting_case_count_saturated"": 1, ""symbol"": ""fro""}"
validation_v3,v3_20250224_eu_16th_russia_sanctions,EU adopts 16th Russia sanctions package targeting shadow fleet and military suppliers,EUFN,iShares MSCI Europe Financials ETF,financial_sanctions,ETF,broad_proxy,sector_proxy,0.64,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2014_crimea_financial_sanctions;case_2018_iran_oil_sanctions_reimposition;case_2022_russia_swift_financial_sanctions,ranked_second_order,3,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.508333, ""supporting_case_count"": 4, ""supporting_case_count_saturated"": 3, ""symbol"": ""eufn""}"
validation_v3,v3_20250224_eu_16th_russia_sanctions,EU adopts 16th Russia sanctions package targeting shadow fleet and military suppliers,MA,Mastercard Incorporated,payment_networks,Stock,direct_exposure,sector_proxy,0.64,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2014_crimea_financial_sanctions;case_2018_iran_oil_sanctions_reimposition;case_2022_russia_swift_financial_sanctions,ranked_second_order,4,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.508333, ""supporting_case_count"": 4, ""supporting_case_count_saturated"": 3, ""symbol"": ""ma""}"
validation_v3,v3_20250224_eu_16th_russia_sanctions,EU adopts 16th Russia sanctions package targeting shadow fleet and military suppliers,V,Visa Inc,payment_networks,Stock,direct_exposure,sector_proxy,0.64,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2014_crimea_financial_sanctions;case_2018_iran_oil_sanctions_reimposition;case_2022_russia_swift_financial_sanctions,ranked_second_order,5,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.508333, ""supporting_case_count"": 4, ""supporting_case_count_saturated"": 3, ""symbol"": ""v""}"
validation_v3,v3_20250224_eu_16th_russia_sanctions,EU adopts 16th Russia sanctions package targeting shadow fleet and military suppliers,XLF,Financial Select Sector SPDR Fund,financial_sanctions,ETF,broad_proxy,sector_proxy,0.64,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2014_crimea_financial_sanctions;case_2018_iran_oil_sanctions_reimposition;case_2022_russia_swift_financial_sanctions,ranked_second_order,6,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.508333, ""supporting_case_count"": 4, ""supporting_case_count_saturated"": 3, ""symbol"": ""xlf""}"
validation_v3,v3_20250224_eu_16th_russia_sanctions,EU adopts 16th Russia sanctions package targeting shadow fleet and military suppliers,CB,Chubb Limited,marine_insurance,Stock,related_exposure,sector_proxy,0.64,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2018_iran_oil_sanctions_reimposition,ranked_second_order,7,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.666667, ""supporting_case_count"": 2, ""supporting_case_count_saturated"": 2, ""symbol"": ""cb""}"
validation_v3,v3_20250224_eu_16th_russia_sanctions,EU adopts 16th Russia sanctions package targeting shadow fleet and military suppliers,TRV,The Travelers Companies Inc,marine_insurance,Stock,related_exposure,sector_proxy,0.64,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2018_iran_oil_sanctions_reimposition,ranked_second_order,8,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.666667, ""supporting_case_count"": 2, ""supporting_case_count_saturated"": 2, ""symbol"": ""trv""}"
validation_v3,v3_20250224_eu_16th_russia_sanctions,EU adopts 16th Russia sanctions package targeting shadow fleet and military suppliers,CHRW,C H Robinson Worldwide Inc,customs,Stock,related_exposure,sector_proxy,0.64,case_2014_crimea_financial_sanctions;case_2022_russia_swift_financial_sanctions,ranked_second_order,9,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.35, ""supporting_case_count"": 2, ""supporting_case_count_saturated"": 2, ""symbol"": ""chrw""}"
validation_v3,v3_20250224_eu_16th_russia_sanctions,EU adopts 16th Russia sanctions package targeting shadow fleet and military suppliers,DHL.DE,DHL Group,trade_lanes,Stock,related_exposure,sector_proxy,0.64,case_2014_crimea_financial_sanctions;case_2022_russia_swift_financial_sanctions,ranked_second_order,10,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.35, ""supporting_case_count"": 2, ""supporting_case_count_saturated"": 2, ""symbol"": ""dhl.de""}"
validation_v3,v3_20250224_eu_16th_russia_sanctions,EU adopts 16th Russia sanctions package targeting shadow fleet and military suppliers,DSGX,The Descartes Systems Group Inc,customs,Stock,direct_exposure,sector_proxy,0.64,case_2014_crimea_financial_sanctions;case_2022_russia_swift_financial_sanctions,ranked_second_order,11,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.35, ""supporting_case_count"": 2, ""supporting_case_count_saturated"": 2, ""symbol"": ""dsgx""}"
validation_v3,v3_20250224_eu_16th_russia_sanctions,EU adopts 16th Russia sanctions package targeting shadow fleet and military suppliers,EXPD,Expeditors International of Washington Inc,trade_lanes,Stock,related_exposure,sector_proxy,0.64,case_2014_crimea_financial_sanctions;case_2022_russia_swift_financial_sanctions,ranked_second_order,12,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.35, ""supporting_case_count"": 2, ""supporting_case_count_saturated"": 2, ""symbol"": ""expd""}"
validation_v3,v3_20250201_canada_mexico_china_tariffs,"U.S. imposes tariffs on imports from Canada, Mexico and China",PICK,iShares MSCI Global Metals & Mining Producers ETF,critical_minerals,ETF,broad_proxy,sector_proxy,0.64,case_2024_ev_tariff_escalation_china;case_2021_xinjiang_forced_labor_import_restrictions;case_2023_eu_carbon_border_adjustment_mechanism,ranked_second_order,1,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.344444, ""supporting_case_count"": 3, ""supporting_case_count_saturated"": 3, ""symbol"": ""pick""}"
validation_v3,v3_20250201_canada_mexico_china_tariffs,"U.S. imposes tariffs on imports from Canada, Mexico and China",REMX,VanEck Rare Earth and Strategic Metals ETF,critical_minerals,ETF,broad_proxy,sector_proxy,0.64,case_2024_ev_tariff_escalation_china;case_2021_xinjiang_forced_labor_import_restrictions;case_2023_eu_carbon_border_adjustment_mechanism,ranked_second_order,2,"{""evidence_level"": ""sector_proxy"", ""evidence_rank"": 2, ""retrieval_support"": 0.344444, ""supporting_case_count"": 3, ""supporting_case_count_saturated"": 3, ""symbol"": ""remx""}"
