event_id,event_name,event_type,node,ticker,asset_name,evidence_level,supporting_case_count,supporting_case_ids,supporting_case_event_types,supporting_case_nodes,supporting_case_affected_assets,supporting_case_affected_asset_types,mapping_node,mapping_asset_type,linkage_tier,linkage_rationale,retrieval_ranks_of_supporting_cases,max_retrieval_rank_of_supporting_cases,node_specificity,node_specificity_reason,mechanism_consistency,mechanism_consistency_reason,mapping_quality,mapping_quality_reason,candidate_quality,candidate_quality_reason,noise_sources
v3_20240223_sovcomflot_sanctions,U.S. sanctions Sovcomflot and tankers tied to Russian oil shipping,war_and_sanctions_energy_disruption,aviation,DAL,Delta Air Lines Inc,sector_proxy,2,case_2024_ukraine_drone_attacks_russian_refineries;case_middle_east_oil_supply_disruption,wartime refinery disruption and refined-product supply risk;energy infrastructure disruption,aviation;energy;oil_shipping;petrochemicals;pipeline_infrastructure;refining,Russian refinery capacity;Saudi crude exports;diesel and gasoline export flows;global crude benchmarks;jet fuel supply chains;petrochemical feedstocks;petrochemical inputs;refinery feedstocks,airlines;crude oil;energy producers;petrochemical companies;petrochemical producers;refiners;tanker operators,aviation,Stock,direct_exposure,Core operations or products are directly tied to the aviation node: Airline exposed to jet fuel and international travel disruption risks,5;7,7,potentially_broad,"Node label represents a broad function, sector, or channel in the current mapping vocabulary.",consistent,Supporting cases show overlapping event mechanisms or affected asset-type vocabulary.,specific,"Mapped ticker is direct_exposure, though the node itself may be broad.",borderline,"Candidate has some ex-ante support, but at least one dimension is broad or mixed.",broad_node
v3_20240223_sovcomflot_sanctions,U.S. sanctions Sovcomflot and tankers tied to Russian oil shipping,war_and_sanctions_energy_disruption,aviation,JETS,U S Global Jets ETF,sector_proxy,2,case_2024_ukraine_drone_attacks_russian_refineries;case_middle_east_oil_supply_disruption,wartime refinery disruption and refined-product supply risk;energy infrastructure disruption,aviation;energy;oil_shipping;petrochemicals;pipeline_infrastructure;refining,Russian refinery capacity;Saudi crude exports;diesel and gasoline export flows;global crude benchmarks;jet fuel supply chains;petrochemical feedstocks;petrochemical inputs;refinery feedstocks,airlines;crude oil;energy producers;petrochemical companies;petrochemical producers;refiners;tanker operators,aviation,ETF,broad_proxy,"Ticker is an ETF, fund, or basket used as broad proxy exposure for the aviation node: Airline ETF exposed to fuel costs travel demand and route disruptions",5;7,7,potentially_broad,"Node label represents a broad function, sector, or channel in the current mapping vocabulary.",consistent,Supporting cases show overlapping event mechanisms or affected asset-type vocabulary.,broad,Mapped ticker is a broad_proxy instrument or ETF/basket exposure.,borderline,"Candidate has some ex-ante support, but at least one dimension is broad or mixed.",broad_node;broad_asset_mapping
v3_20240306_true_confidence_attack,Houthi anti-ship missile strikes M/V True Confidence in Gulf of Aden,maritime_security_disruption,aviation,DAL,Delta Air Lines Inc,sector_proxy,3,case_2017_north_korea_missile_escalation;case_2019_india_pakistan_airspace_closure;case_2022_abu_dhabi_oil_facility_attack,missile escalation and regional security risk;border military escalation and airspace disruption;energy infrastructure disruption,aviation;defense;energy;freight_routes;logistics;manufacturing_inputs;oil_shipping;petrochemicals;refining;semiconductor_equipment;trade_lanes,East Asian air routes;Europe-Asia long-haul flights;South Asia air routes;UAE energy infrastructure;air cargo schedules;air defense systems;electronics manufacturing supply chains;jet fuel supply chains;missile defense systems;regional crude exports;regional defense procurement;regional logistics networks;tanker routes,air cargo operators;airlines;crude oil;defense contractors;electronics manufacturers;energy producers;freight forwarders;logistics providers;manufacturers;refiners;regional exporters;tanker operators,aviation,Stock,direct_exposure,Core operations or products are directly tied to the aviation node: Airline exposed to jet fuel and international travel disruption risks,5;7;10,10,potentially_broad,"Node label represents a broad function, sector, or channel in the current mapping vocabulary.",mixed,"Supporting cases share related node context, but event mechanisms are only partially aligned.",specific,"Mapped ticker is direct_exposure, though the node itself may be broad.",borderline,"Candidate has some ex-ante support, but at least one dimension is broad or mixed.",broad_node
v3_20240306_true_confidence_attack,Houthi anti-ship missile strikes M/V True Confidence in Gulf of Aden,maritime_security_disruption,aviation,JETS,U S Global Jets ETF,sector_proxy,3,case_2017_north_korea_missile_escalation;case_2019_india_pakistan_airspace_closure;case_2022_abu_dhabi_oil_facility_attack,missile escalation and regional security risk;border military escalation and airspace disruption;energy infrastructure disruption,aviation;defense;energy;freight_routes;logistics;manufacturing_inputs;oil_shipping;petrochemicals;refining;semiconductor_equipment;trade_lanes,East Asian air routes;Europe-Asia long-haul flights;South Asia air routes;UAE energy infrastructure;air cargo schedules;air defense systems;electronics manufacturing supply chains;jet fuel supply chains;missile defense systems;regional crude exports;regional defense procurement;regional logistics networks;tanker routes,air cargo operators;airlines;crude oil;defense contractors;electronics manufacturers;energy producers;freight forwarders;logistics providers;manufacturers;refiners;regional exporters;tanker operators,aviation,ETF,broad_proxy,"Ticker is an ETF, fund, or basket used as broad proxy exposure for the aviation node: Airline ETF exposed to fuel costs travel demand and route disruptions",5;7;10,10,potentially_broad,"Node label represents a broad function, sector, or channel in the current mapping vocabulary.",mixed,"Supporting cases share related node context, but event mechanisms are only partially aligned.",broad,Mapped ticker is a broad_proxy instrument or ETF/basket exposure.,borderline,"Candidate has some ex-ante support, but at least one dimension is broad or mixed.",broad_node;broad_asset_mapping
v3_20240821_sounion_tanker_attack,MV Sounion oil tanker attacked in the Red Sea,maritime_security_disruption,aviation,DAL,Delta Air Lines Inc,sector_proxy,2,case_2022_abu_dhabi_oil_facility_attack;case_middle_east_oil_supply_disruption,energy infrastructure disruption;energy infrastructure disruption,aviation;defense;energy;oil_shipping;petrochemicals;refining,Saudi crude exports;UAE energy infrastructure;air defense systems;global crude benchmarks;jet fuel supply chains;petrochemical inputs;refinery feedstocks;regional crude exports;tanker routes,airlines;crude oil;defense contractors;energy producers;petrochemical producers;refiners;tanker operators,aviation,Stock,direct_exposure,Core operations or products are directly tied to the aviation node: Airline exposed to jet fuel and international travel disruption risks,5;6,6,potentially_broad,"Node label represents a broad function, sector, or channel in the current mapping vocabulary.",consistent,Supporting cases show overlapping event mechanisms or affected asset-type vocabulary.,specific,"Mapped ticker is direct_exposure, though the node itself may be broad.",borderline,"Candidate has some ex-ante support, but at least one dimension is broad or mixed.",broad_node
v3_20240821_sounion_tanker_attack,MV Sounion oil tanker attacked in the Red Sea,maritime_security_disruption,aviation,JETS,U S Global Jets ETF,sector_proxy,2,case_2022_abu_dhabi_oil_facility_attack;case_middle_east_oil_supply_disruption,energy infrastructure disruption;energy infrastructure disruption,aviation;defense;energy;oil_shipping;petrochemicals;refining,Saudi crude exports;UAE energy infrastructure;air defense systems;global crude benchmarks;jet fuel supply chains;petrochemical inputs;refinery feedstocks;regional crude exports;tanker routes,airlines;crude oil;defense contractors;energy producers;petrochemical producers;refiners;tanker operators,aviation,ETF,broad_proxy,"Ticker is an ETF, fund, or basket used as broad proxy exposure for the aviation node: Airline ETF exposed to fuel costs travel demand and route disruptions",5;6,6,potentially_broad,"Node label represents a broad function, sector, or channel in the current mapping vocabulary.",consistent,Supporting cases show overlapping event mechanisms or affected asset-type vocabulary.,broad,Mapped ticker is a broad_proxy instrument or ETF/basket exposure.,borderline,"Candidate has some ex-ante support, but at least one dimension is broad or mixed.",broad_node;broad_asset_mapping
v3_20250201_canada_mexico_china_tariffs,"U.S. imposes tariffs on imports from Canada, Mexico and China",trade_policy_and_tariffs,battery_materials,ALB,Albemarle Corporation,sector_proxy,3,case_2024_ev_tariff_escalation_china;case_2023_panama_cobre_mine_closure;case_2023_china_graphite_battery_export_controls,tariff escalation and clean technology trade restriction;resource contract dispute and critical mineral supply disruption;battery material export controls,battery_materials;critical_minerals;customs;gallium_germanium_graphite;graphite;logistics;manufacturing_inputs;ports;trade_lanes,EV battery supply chains;EV import flows;Panama copper concentrate supply;battery and grid supply chains;battery cell inputs;battery component supply chains;clean technology manufacturing inputs;critical mineral processing capacity;graphite anode materials;industrial copper inputs;mine export logistics;solar equipment imports,EV manufacturers;battery material producers;battery suppliers;battery supply chains;commodity traders;critical mineral processors;electronics supply chains;graphite miners;industrial manufacturers;logistics providers;manufacturers;miners;port operators;solar equipment producers,battery_materials,Stock,direct_exposure,Core operations or products are directly tied to the battery_materials node: Lithium producer exposed to battery material supply chains,2;6;7,7,specific,Node maps to operating-company/direct exposures in a concentrated asset vocabulary.,mixed,"Supporting cases share related node context, but event mechanisms are only partially aligned.",specific,Mapped ticker has direct_exposure metadata for a specific node.,borderline,"Candidate has some ex-ante support, but at least one dimension is broad or mixed.",
v3_20250201_canada_mexico_china_tariffs,"U.S. imposes tariffs on imports from Canada, Mexico and China",trade_policy_and_tariffs,battery_materials,LIT,Global X Lithium & Battery Tech ETF,sector_proxy,3,case_2024_ev_tariff_escalation_china;case_2023_panama_cobre_mine_closure;case_2023_china_graphite_battery_export_controls,tariff escalation and clean technology trade restriction;resource contract dispute and critical mineral supply disruption;battery material export controls,battery_materials;critical_minerals;customs;gallium_germanium_graphite;graphite;logistics;manufacturing_inputs;ports;trade_lanes,EV battery supply chains;EV import flows;Panama copper concentrate supply;battery and grid supply chains;battery cell inputs;battery component supply chains;clean technology manufacturing inputs;critical mineral processing capacity;graphite anode materials;industrial copper inputs;mine export logistics;solar equipment imports,EV manufacturers;battery material producers;battery suppliers;battery supply chains;commodity traders;critical mineral processors;electronics supply chains;graphite miners;industrial manufacturers;logistics providers;manufacturers;miners;port operators;solar equipment producers,battery_materials,ETF,broad_proxy,"Ticker is an ETF, fund, or basket used as broad proxy exposure for the battery_materials node: Basket exposure to lithium battery materials and battery technology supply chains",2;6;7,7,specific,Node maps to operating-company/direct exposures in a concentrated asset vocabulary.,mixed,"Supporting cases share related node context, but event mechanisms are only partially aligned.",broad,Mapped ticker is a broad_proxy instrument or ETF/basket exposure.,borderline,"Candidate has some ex-ante support, but at least one dimension is broad or mixed.",broad_asset_mapping
eval_dutch_asml_export_controls,eval_dutch_asml_export_controls,technology_export_controls,critical_minerals,PICK,iShares MSCI Global Metals & Mining Producers ETF,sector_proxy,3,case_2010_china_japan_rare_earth_embargo;case_2021_xinjiang_forced_labor_import_restrictions;case_china_gallium_germanium_graphite_controls,rare earth export restriction and electronics input disruption;forced-labor import restriction and customs compliance risk;critical minerals export controls,ai_chips;critical_minerals;customs;defense;gallium_germanium_graphite;logistics;manufacturing_inputs;rare_earths;semiconductor_equipment;trade_lanes,battery material supply chains;compound semiconductor inputs;customs compliance workflows;defense and automotive supply chains;electronics components;electronics imports;gallium and germanium supply;graphite anode materials;magnet materials;polysilicon-linked inputs;rare earth oxide supply;solar module supply chains,EV supply chains;automakers;battery manufacturers;clean technology manufacturers;critical mineral processors;customs brokers;defense contractors;electronics importers;electronics manufacturers;logistics providers;rare earth producers;retailers;semiconductor suppliers;solar equipment manufacturers;solar equipment producers,critical_minerals,ETF,broad_proxy,"Ticker is an ETF, fund, or basket used as broad proxy exposure for the critical_minerals node: Broad metals and mining producer ETF with critical materials exposure",8;9;10,10,potentially_broad,"All mapped assets for this node are broad proxies, suggesting category-level rather than mechanism-specific exposure.",mixed,"Supporting cases share related node context, but event mechanisms are only partially aligned.",broad,Mapped ticker is a broad_proxy instrument or ETF/basket exposure.,borderline,"Candidate has some ex-ante support, but at least one dimension is broad or mixed.",broad_node;broad_asset_mapping
eval_dutch_asml_export_controls,eval_dutch_asml_export_controls,technology_export_controls,critical_minerals,REMX,VanEck Rare Earth and Strategic Metals ETF,sector_proxy,3,case_2010_china_japan_rare_earth_embargo;case_2021_xinjiang_forced_labor_import_restrictions;case_china_gallium_germanium_graphite_controls,rare earth export restriction and electronics input disruption;forced-labor import restriction and customs compliance risk;critical minerals export controls,ai_chips;critical_minerals;customs;defense;gallium_germanium_graphite;logistics;manufacturing_inputs;rare_earths;semiconductor_equipment;trade_lanes,battery material supply chains;compound semiconductor inputs;customs compliance workflows;defense and automotive supply chains;electronics components;electronics imports;gallium and germanium supply;graphite anode materials;magnet materials;polysilicon-linked inputs;rare earth oxide supply;solar module supply chains,EV supply chains;automakers;battery manufacturers;clean technology manufacturers;critical mineral processors;customs brokers;defense contractors;electronics importers;electronics manufacturers;logistics providers;rare earth producers;retailers;semiconductor suppliers;solar equipment manufacturers;solar equipment producers,critical_minerals,ETF,broad_proxy,"Ticker is an ETF, fund, or basket used as broad proxy exposure for the critical_minerals node: Basket exposure to rare earth and strategic metals producers used in critical supply chains",8;9;10,10,potentially_broad,"All mapped assets for this node are broad proxies, suggesting category-level rather than mechanism-specific exposure.",mixed,"Supporting cases share related node context, but event mechanisms are only partially aligned.",broad,Mapped ticker is a broad_proxy instrument or ETF/basket exposure.,borderline,"Candidate has some ex-ante support, but at least one dimension is broad or mixed.",broad_node;broad_asset_mapping
eval_huawei_entity_list,eval_huawei_entity_list,technology_export_controls,critical_minerals,PICK,iShares MSCI Global Metals & Mining Producers ETF,sector_proxy,2,case_2021_xinjiang_forced_labor_import_restrictions;case_2010_china_japan_rare_earth_embargo,forced-labor import restriction and customs compliance risk;rare earth export restriction and electronics input disruption,critical_minerals;customs;defense;logistics;manufacturing_inputs;rare_earths;trade_lanes,customs compliance workflows;defense and automotive supply chains;electronics components;electronics imports;magnet materials;polysilicon-linked inputs;rare earth oxide supply;solar module supply chains,automakers;clean technology manufacturers;customs brokers;defense contractors;electronics importers;electronics manufacturers;logistics providers;rare earth producers;retailers;solar equipment manufacturers,critical_minerals,ETF,broad_proxy,"Ticker is an ETF, fund, or basket used as broad proxy exposure for the critical_minerals node: Broad metals and mining producer ETF with critical materials exposure",7;8,8,potentially_broad,"All mapped assets for this node are broad proxies, suggesting category-level rather than mechanism-specific exposure.",mixed,"Supporting cases share related node context, but event mechanisms are only partially aligned.",broad,Mapped ticker is a broad_proxy instrument or ETF/basket exposure.,borderline,"Candidate has some ex-ante support, but at least one dimension is broad or mixed.",broad_node;broad_asset_mapping
eval_huawei_entity_list,eval_huawei_entity_list,technology_export_controls,critical_minerals,REMX,VanEck Rare Earth and Strategic Metals ETF,sector_proxy,2,case_2021_xinjiang_forced_labor_import_restrictions;case_2010_china_japan_rare_earth_embargo,forced-labor import restriction and customs compliance risk;rare earth export restriction and electronics input disruption,critical_minerals;customs;defense;logistics;manufacturing_inputs;rare_earths;trade_lanes,customs compliance workflows;defense and automotive supply chains;electronics components;electronics imports;magnet materials;polysilicon-linked inputs;rare earth oxide supply;solar module supply chains,automakers;clean technology manufacturers;customs brokers;defense contractors;electronics importers;electronics manufacturers;logistics providers;rare earth producers;retailers;solar equipment manufacturers,critical_minerals,ETF,broad_proxy,"Ticker is an ETF, fund, or basket used as broad proxy exposure for the critical_minerals node: Basket exposure to rare earth and strategic metals producers used in critical supply chains",7;8,8,potentially_broad,"All mapped assets for this node are broad proxies, suggesting category-level rather than mechanism-specific exposure.",mixed,"Supporting cases share related node context, but event mechanisms are only partially aligned.",broad,Mapped ticker is a broad_proxy instrument or ETF/basket exposure.,borderline,"Candidate has some ex-ante support, but at least one dimension is broad or mixed.",broad_node;broad_asset_mapping
eval_semiconductor_export_controls,eval_semiconductor_export_controls,technology_export_controls,critical_minerals,PICK,iShares MSCI Global Metals & Mining Producers ETF,sector_proxy,2,case_2010_china_japan_rare_earth_embargo;case_china_gallium_germanium_graphite_controls,rare earth export restriction and electronics input disruption;critical minerals export controls,ai_chips;critical_minerals;customs;defense;gallium_germanium_graphite;manufacturing_inputs;rare_earths;semiconductor_equipment;trade_lanes,battery material supply chains;compound semiconductor inputs;defense and automotive supply chains;electronics components;gallium and germanium supply;graphite anode materials;magnet materials;rare earth oxide supply,EV supply chains;automakers;battery manufacturers;clean technology manufacturers;critical mineral processors;defense contractors;electronics manufacturers;rare earth producers;semiconductor suppliers;solar equipment producers,critical_minerals,ETF,broad_proxy,"Ticker is an ETF, fund, or basket used as broad proxy exposure for the critical_minerals node: Broad metals and mining producer ETF with critical materials exposure",7;9,9,potentially_broad,"All mapped assets for this node are broad proxies, suggesting category-level rather than mechanism-specific exposure.",mixed,Cases share the node but available structured metadata indicates mixed transmission context.,broad,Mapped ticker is a broad_proxy instrument or ETF/basket exposure.,borderline,"Candidate has some ex-ante support, but at least one dimension is broad or mixed.",broad_node;broad_asset_mapping
eval_semiconductor_export_controls,eval_semiconductor_export_controls,technology_export_controls,critical_minerals,REMX,VanEck Rare Earth and Strategic Metals ETF,sector_proxy,2,case_2010_china_japan_rare_earth_embargo;case_china_gallium_germanium_graphite_controls,rare earth export restriction and electronics input disruption;critical minerals export controls,ai_chips;critical_minerals;customs;defense;gallium_germanium_graphite;manufacturing_inputs;rare_earths;semiconductor_equipment;trade_lanes,battery material supply chains;compound semiconductor inputs;defense and automotive supply chains;electronics components;gallium and germanium supply;graphite anode materials;magnet materials;rare earth oxide supply,EV supply chains;automakers;battery manufacturers;clean technology manufacturers;critical mineral processors;defense contractors;electronics manufacturers;rare earth producers;semiconductor suppliers;solar equipment producers,critical_minerals,ETF,broad_proxy,"Ticker is an ETF, fund, or basket used as broad proxy exposure for the critical_minerals node: Basket exposure to rare earth and strategic metals producers used in critical supply chains",7;9,9,potentially_broad,"All mapped assets for this node are broad proxies, suggesting category-level rather than mechanism-specific exposure.",mixed,Cases share the node but available structured metadata indicates mixed transmission context.,broad,Mapped ticker is a broad_proxy instrument or ETF/basket exposure.,borderline,"Candidate has some ex-ante support, but at least one dimension is broad or mixed.",broad_node;broad_asset_mapping
hard_semiconductor_controls_paraphrased,hard_semiconductor_controls_paraphrased,technology_export_controls,critical_minerals,PICK,iShares MSCI Global Metals & Mining Producers ETF,sector_proxy,3,case_2021_xinjiang_forced_labor_import_restrictions;case_2010_china_japan_rare_earth_embargo;case_2024_ev_tariff_escalation_china,forced-labor import restriction and customs compliance risk;rare earth export restriction and electronics input disruption;tariff escalation and clean technology trade restriction,battery_materials;critical_minerals;customs;defense;logistics;manufacturing_inputs;rare_earths;trade_lanes,EV import flows;battery component supply chains;clean technology manufacturing inputs;customs compliance workflows;defense and automotive supply chains;electronics components;electronics imports;magnet materials;polysilicon-linked inputs;rare earth oxide supply;solar equipment imports;solar module supply chains,EV manufacturers;automakers;battery suppliers;clean technology manufacturers;customs brokers;defense contractors;electronics importers;electronics manufacturers;logistics providers;manufacturers;rare earth producers;retailers;solar equipment manufacturers;solar equipment producers,critical_minerals,ETF,broad_proxy,"Ticker is an ETF, fund, or basket used as broad proxy exposure for the critical_minerals node: Broad metals and mining producer ETF with critical materials exposure",6;9;10,10,potentially_broad,"All mapped assets for this node are broad proxies, suggesting category-level rather than mechanism-specific exposure.",mixed,"Supporting cases share related node context, but event mechanisms are only partially aligned.",broad,Mapped ticker is a broad_proxy instrument or ETF/basket exposure.,borderline,"Candidate has some ex-ante support, but at least one dimension is broad or mixed.",broad_node;broad_asset_mapping
hard_semiconductor_controls_paraphrased,hard_semiconductor_controls_paraphrased,technology_export_controls,critical_minerals,REMX,VanEck Rare Earth and Strategic Metals ETF,sector_proxy,3,case_2021_xinjiang_forced_labor_import_restrictions;case_2010_china_japan_rare_earth_embargo;case_2024_ev_tariff_escalation_china,forced-labor import restriction and customs compliance risk;rare earth export restriction and electronics input disruption;tariff escalation and clean technology trade restriction,battery_materials;critical_minerals;customs;defense;logistics;manufacturing_inputs;rare_earths;trade_lanes,EV import flows;battery component supply chains;clean technology manufacturing inputs;customs compliance workflows;defense and automotive supply chains;electronics components;electronics imports;magnet materials;polysilicon-linked inputs;rare earth oxide supply;solar equipment imports;solar module supply chains,EV manufacturers;automakers;battery suppliers;clean technology manufacturers;customs brokers;defense contractors;electronics importers;electronics manufacturers;logistics providers;manufacturers;rare earth producers;retailers;solar equipment manufacturers;solar equipment producers,critical_minerals,ETF,broad_proxy,"Ticker is an ETF, fund, or basket used as broad proxy exposure for the critical_minerals node: Basket exposure to rare earth and strategic metals producers used in critical supply chains",6;9;10,10,potentially_broad,"All mapped assets for this node are broad proxies, suggesting category-level rather than mechanism-specific exposure.",mixed,"Supporting cases share related node context, but event mechanisms are only partially aligned.",broad,Mapped ticker is a broad_proxy instrument or ETF/basket exposure.,borderline,"Candidate has some ex-ante support, but at least one dimension is broad or mixed.",broad_node;broad_asset_mapping
