comparison,from_k,to_k,event_id,event_name,node,ticker,asset_name,asset_type,linkage_tier,supporting_case_ids,support_count,node_retrieved_supporting_case_ids,node_retrieved_support_count,retrieved_supporting_case_count,evidence_level,mapping_status
k5_to_k10,5,10,eval_taiwan_strait_semiconductor_risk,eval_taiwan_strait_semiconductor_risk,customs,DSGX,The Descartes Systems Group Inc,Stock,direct_exposure,case_2023_japan_chip_equipment_export_controls;case_2020_smic_entity_list_semiconductor_controls;case_2019_huawei_entity_list;case_2010_china_japan_rare_earth_embargo,4,case_2023_japan_chip_equipment_export_controls;case_2020_smic_entity_list_semiconductor_controls;case_2019_huawei_entity_list;case_2010_china_japan_rare_earth_embargo,4,4,sector_proxy,mapped
k5_to_k10,5,10,eval_taiwan_strait_semiconductor_risk,eval_taiwan_strait_semiconductor_risk,eda_software,CDNS,Cadence Design Systems Inc,Stock,direct_exposure,case_2020_smic_entity_list_semiconductor_controls;case_2022_us_china_semiconductor_controls;case_2019_huawei_entity_list,3,case_2020_smic_entity_list_semiconductor_controls;case_2022_us_china_semiconductor_controls;case_2019_huawei_entity_list,3,3,sector_proxy,mapped
k5_to_k10,5,10,eval_taiwan_strait_semiconductor_risk,eval_taiwan_strait_semiconductor_risk,eda_software,SNPS,Synopsys Inc,Stock,direct_exposure,case_2020_smic_entity_list_semiconductor_controls;case_2022_us_china_semiconductor_controls;case_2019_huawei_entity_list,3,case_2020_smic_entity_list_semiconductor_controls;case_2022_us_china_semiconductor_controls;case_2019_huawei_entity_list,3,3,sector_proxy,mapped
k5_to_k10,5,10,eval_uranium_nuclear_fuel_disruption,eval_uranium_nuclear_fuel_disruption,logistics,JBHT,J B Hunt Transport Services Inc,Stock,direct_exposure,case_2023_niger_coup_uranium_supply_risk;case_2023_red_sea_attacks,2,case_2023_niger_coup_uranium_supply_risk;case_2023_red_sea_attacks,2,2,sector_proxy,mapped
k5_to_k10,5,10,eval_uranium_nuclear_fuel_disruption,eval_uranium_nuclear_fuel_disruption,logistics,KNIN.SW,Kuehne + Nagel International AG,Stock,direct_exposure,case_2023_niger_coup_uranium_supply_risk;case_2023_red_sea_attacks,2,case_2023_niger_coup_uranium_supply_risk;case_2023_red_sea_attacks,2,2,sector_proxy,mapped
k5_to_k10,5,10,eval_uranium_nuclear_fuel_disruption,eval_uranium_nuclear_fuel_disruption,marine_insurance,CB,Chubb Limited,Stock,related_exposure,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_israel_iran_escalation_energy_risk;case_2023_red_sea_attacks;case_hormuz_tanker_tensions,4,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_israel_iran_escalation_energy_risk;case_2023_red_sea_attacks;case_hormuz_tanker_tensions,4,4,sector_proxy,mapped
k5_to_k10,5,10,eval_uranium_nuclear_fuel_disruption,eval_uranium_nuclear_fuel_disruption,marine_insurance,TRV,The Travelers Companies Inc,Stock,related_exposure,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_israel_iran_escalation_energy_risk;case_2023_red_sea_attacks;case_hormuz_tanker_tensions,4,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_israel_iran_escalation_energy_risk;case_2023_red_sea_attacks;case_hormuz_tanker_tensions,4,4,sector_proxy,mapped
k5_to_k10,5,10,eval_uranium_nuclear_fuel_disruption,eval_uranium_nuclear_fuel_disruption,maritime_chokepoint,BOAT,SonicShares Global Shipping ETF,ETF,broad_proxy,case_2023_red_sea_attacks,1,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_israel_iran_escalation_energy_risk;case_2023_red_sea_attacks;case_hormuz_tanker_tensions,4,4,historical_supported,mapped
k5_to_k10,5,10,eval_uranium_nuclear_fuel_disruption,eval_uranium_nuclear_fuel_disruption,maritime_chokepoint,MATX,Matson Inc,Stock,related_exposure,case_2023_red_sea_attacks,1,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_israel_iran_escalation_energy_risk;case_2023_red_sea_attacks;case_hormuz_tanker_tensions,4,4,historical_supported,mapped
k5_to_k10,5,10,eval_uranium_nuclear_fuel_disruption,eval_uranium_nuclear_fuel_disruption,oil_shipping,DHT,DHT Holdings Inc,Stock,direct_exposure,case_israel_iran_escalation_energy_risk;case_2023_red_sea_attacks;case_hormuz_tanker_tensions,3,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_israel_iran_escalation_energy_risk;case_2023_red_sea_attacks;case_hormuz_tanker_tensions,4,4,historical_supported,mapped
k5_to_k10,5,10,eval_uranium_nuclear_fuel_disruption,eval_uranium_nuclear_fuel_disruption,oil_shipping,FRO,Frontline plc,Stock,direct_exposure,case_israel_iran_escalation_energy_risk;case_2023_red_sea_attacks;case_hormuz_tanker_tensions,3,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_israel_iran_escalation_energy_risk;case_2023_red_sea_attacks;case_hormuz_tanker_tensions,4,4,historical_supported,mapped
k5_to_k10,5,10,eval_uranium_nuclear_fuel_disruption,eval_uranium_nuclear_fuel_disruption,pipeline_infrastructure,ENB,Enbridge Inc,Stock,direct_exposure,case_2009_russia_ukraine_gas_transit_dispute;case_2022_nord_stream_pipeline_sabotage,2,case_2009_russia_ukraine_gas_transit_dispute;case_2022_nord_stream_pipeline_sabotage,2,2,sector_proxy,mapped
k5_to_k10,5,10,eval_uranium_nuclear_fuel_disruption,eval_uranium_nuclear_fuel_disruption,pipeline_infrastructure,TRP.TO,TC Energy Corporation,Stock,direct_exposure,case_2009_russia_ukraine_gas_transit_dispute;case_2022_nord_stream_pipeline_sabotage,2,case_2009_russia_ukraine_gas_transit_dispute;case_2022_nord_stream_pipeline_sabotage,2,2,sector_proxy,mapped
k5_to_k10,5,10,eval_uranium_nuclear_fuel_disruption,eval_uranium_nuclear_fuel_disruption,refining,MPC,Marathon Petroleum Corporation,Stock,direct_exposure,case_israel_iran_escalation_energy_risk;case_hormuz_tanker_tensions,2,case_russia_ukraine_energy_shock;case_israel_iran_escalation_energy_risk;case_hormuz_tanker_tensions,3,3,historical_supported,mapped
k5_to_k10,5,10,eval_uranium_nuclear_fuel_disruption,eval_uranium_nuclear_fuel_disruption,refining,VLO,Valero Energy Corporation,Stock,direct_exposure,case_israel_iran_escalation_energy_risk;case_hormuz_tanker_tensions,2,case_russia_ukraine_energy_shock;case_israel_iran_escalation_energy_risk;case_hormuz_tanker_tensions,3,3,historical_supported,mapped
k5_to_k10,5,10,eval_us_china_tariffs,eval_us_china_tariffs,ai_chips,AMD,Advanced Micro Devices Inc,Stock,related_exposure,case_2019_huawei_entity_list;case_2023_japan_chip_equipment_export_controls,2,case_2019_huawei_entity_list;case_2023_japan_chip_equipment_export_controls,2,2,sector_proxy,mapped
k5_to_k10,5,10,eval_us_china_tariffs,eval_us_china_tariffs,ai_chips,NVDA,NVIDIA Corporation,Stock,direct_exposure,case_2019_huawei_entity_list;case_2023_japan_chip_equipment_export_controls,2,case_2019_huawei_entity_list;case_2023_japan_chip_equipment_export_controls,2,2,sector_proxy,mapped
k5_to_k10,5,10,eval_us_china_tariffs,eval_us_china_tariffs,data_centers,DLR,Digital Realty Trust Inc,REIT,direct_exposure,case_2019_huawei_entity_list;case_2023_japan_chip_equipment_export_controls,2,case_2019_huawei_entity_list;case_2023_japan_chip_equipment_export_controls,2,2,sector_proxy,mapped
k5_to_k10,5,10,eval_us_china_tariffs,eval_us_china_tariffs,data_centers,EQIX,Equinix Inc,REIT,direct_exposure,case_2019_huawei_entity_list;case_2023_japan_chip_equipment_export_controls,2,case_2019_huawei_entity_list;case_2023_japan_chip_equipment_export_controls,2,2,sector_proxy,mapped
k5_to_k10,5,10,eval_us_china_tariffs,eval_us_china_tariffs,food_export_controls,DBA,Invesco DB Agriculture Fund,ETF,broad_proxy,case_2008_rice_export_restrictions_food_security;case_2022_india_wheat_export_ban,2,case_2008_rice_export_restrictions_food_security;case_2022_india_wheat_export_ban,2,2,sector_proxy,mapped
k5_to_k10,5,10,eval_us_china_tariffs,eval_us_china_tariffs,food_export_controls,WEAT,Teucrium Wheat Fund,ETF,broad_proxy,case_2008_rice_export_restrictions_food_security;case_2022_india_wheat_export_ban,2,case_2008_rice_export_restrictions_food_security;case_2022_india_wheat_export_ban,2,2,sector_proxy,mapped
k5_to_k10,5,10,eval_us_china_tariffs,eval_us_china_tariffs,grain_exports,BG,Bunge Global SA,Stock,related_exposure,case_2008_rice_export_restrictions_food_security;case_2022_india_wheat_export_ban,2,case_2008_rice_export_restrictions_food_security;case_2022_india_wheat_export_ban,2,2,sector_proxy,mapped
k5_to_k10,5,10,eval_us_china_tariffs,eval_us_china_tariffs,ports,0144.HK,China Merchants Port Holdings Company Limited,Stock,direct_exposure,case_2023_mexico_nearshoring_cross_border_policy_risk;case_2021_myanmar_coup_supply_chain_disruption,2,case_2023_mexico_nearshoring_cross_border_policy_risk;case_2021_myanmar_coup_supply_chain_disruption,2,2,sector_proxy,mapped
k5_to_k10,5,10,eval_us_china_tariffs,eval_us_china_tariffs,ports,1199.HK,COSCO SHIPPING Ports Limited,Stock,direct_exposure,case_2023_mexico_nearshoring_cross_border_policy_risk;case_2021_myanmar_coup_supply_chain_disruption,2,case_2023_mexico_nearshoring_cross_border_policy_risk;case_2021_myanmar_coup_supply_chain_disruption,2,2,sector_proxy,mapped
k5_to_k10,5,10,eval_us_china_tariffs,eval_us_china_tariffs,semiconductor_equipment,AMAT,Applied Materials Inc,Stock,direct_exposure,case_2019_huawei_entity_list;case_2023_japan_chip_equipment_export_controls,2,case_2019_huawei_entity_list;case_2023_japan_chip_equipment_export_controls,2,2,sector_proxy,mapped
k5_to_k10,5,10,eval_us_china_tariffs,eval_us_china_tariffs,semiconductor_equipment,ASML,ASML Holding NV ADR,ADR,direct_exposure,case_2019_huawei_entity_list;case_2023_japan_chip_equipment_export_controls,2,case_2019_huawei_entity_list;case_2023_japan_chip_equipment_export_controls,2,2,sector_proxy,mapped
k5_to_k10,5,10,hard_cyber_infrastructure_indirect,hard_cyber_infrastructure_indirect,lng_shipping,FLNG,FLEX LNG Ltd,Stock,direct_exposure,case_2022_nord_stream_pipeline_sabotage,1,case_2023_red_sea_attacks;case_2022_nord_stream_pipeline_sabotage,2,2,historical_supported,mapped
k5_to_k10,5,10,hard_cyber_infrastructure_indirect,hard_cyber_infrastructure_indirect,lng_shipping,LNG,Cheniere Energy Inc,Stock,related_exposure,case_2022_nord_stream_pipeline_sabotage,1,case_2023_red_sea_attacks;case_2022_nord_stream_pipeline_sabotage,2,2,historical_supported,mapped
k5_to_k10,5,10,hard_cyber_infrastructure_indirect,hard_cyber_infrastructure_indirect,marine_insurance,CB,Chubb Limited,Stock,related_exposure,case_2023_red_sea_attacks;case_2022_turkey_strait_tanker_insurance_backlog,2,case_2023_red_sea_attacks;case_2022_turkey_strait_tanker_insurance_backlog,2,2,sector_proxy,mapped
k5_to_k10,5,10,hard_cyber_infrastructure_indirect,hard_cyber_infrastructure_indirect,marine_insurance,TRV,The Travelers Companies Inc,Stock,related_exposure,case_2023_red_sea_attacks;case_2022_turkey_strait_tanker_insurance_backlog,2,case_2023_red_sea_attacks;case_2022_turkey_strait_tanker_insurance_backlog,2,2,sector_proxy,mapped
k5_to_k10,5,10,hard_cyber_infrastructure_indirect,hard_cyber_infrastructure_indirect,maritime_chokepoint,BOAT,SonicShares Global Shipping ETF,ETF,broad_proxy,case_2023_red_sea_attacks;case_2021_suez_blockage,2,case_2023_red_sea_attacks;case_2021_suez_blockage;case_2022_turkey_strait_tanker_insurance_backlog,3,3,historical_supported,mapped
k5_to_k10,5,10,hard_cyber_infrastructure_indirect,hard_cyber_infrastructure_indirect,maritime_chokepoint,MATX,Matson Inc,Stock,related_exposure,case_2023_red_sea_attacks;case_2021_suez_blockage,2,case_2023_red_sea_attacks;case_2021_suez_blockage;case_2022_turkey_strait_tanker_insurance_backlog,3,3,historical_supported,mapped
k5_to_k10,5,10,hard_cyber_infrastructure_indirect,hard_cyber_infrastructure_indirect,oil_shipping,DHT,DHT Holdings Inc,Stock,direct_exposure,case_2023_red_sea_attacks;case_2022_turkey_strait_tanker_insurance_backlog,2,case_2023_red_sea_attacks;case_2022_turkey_strait_tanker_insurance_backlog,2,2,historical_supported,mapped
k5_to_k10,5,10,hard_cyber_infrastructure_indirect,hard_cyber_infrastructure_indirect,oil_shipping,FRO,Frontline plc,Stock,direct_exposure,case_2023_red_sea_attacks;case_2022_turkey_strait_tanker_insurance_backlog,2,case_2023_red_sea_attacks;case_2022_turkey_strait_tanker_insurance_backlog,2,2,historical_supported,mapped
k5_to_k10,5,10,hard_cyber_infrastructure_indirect,hard_cyber_infrastructure_indirect,trade_lanes,DHL.DE,DHL Group,Stock,related_exposure,case_2023_dp_world_australia_cyber_port_disruption;case_2024_us_east_gulf_port_strike,2,case_2023_dp_world_australia_cyber_port_disruption;case_2024_us_east_gulf_port_strike,2,2,sector_proxy,mapped
k5_to_k10,5,10,hard_cyber_infrastructure_indirect,hard_cyber_infrastructure_indirect,trade_lanes,EXPD,Expeditors International of Washington Inc,Stock,related_exposure,case_2023_dp_world_australia_cyber_port_disruption;case_2024_us_east_gulf_port_strike,2,case_2023_dp_world_australia_cyber_port_disruption;case_2024_us_east_gulf_port_strike,2,2,sector_proxy,mapped
k5_to_k10,5,10,hard_hormuz_ambiguous_energy_shipping,hard_hormuz_ambiguous_energy_shipping,aviation,DAL,Delta Air Lines Inc,Stock,direct_exposure,case_middle_east_oil_supply_disruption;case_opec_production_cut_policy_shock;case_2022_abu_dhabi_oil_facility_attack,3,case_middle_east_oil_supply_disruption;case_opec_production_cut_policy_shock;case_2022_abu_dhabi_oil_facility_attack,3,3,sector_proxy,mapped
k5_to_k10,5,10,hard_hormuz_ambiguous_energy_shipping,hard_hormuz_ambiguous_energy_shipping,aviation,JETS,U S Global Jets ETF,ETF,broad_proxy,case_middle_east_oil_supply_disruption;case_opec_production_cut_policy_shock;case_2022_abu_dhabi_oil_facility_attack,3,case_middle_east_oil_supply_disruption;case_opec_production_cut_policy_shock;case_2022_abu_dhabi_oil_facility_attack,3,3,sector_proxy,mapped
k5_to_k10,5,10,hard_hormuz_ambiguous_energy_shipping,hard_hormuz_ambiguous_energy_shipping,defense,ITA,iShares U S Aerospace & Defense ETF,ETF,broad_proxy,case_israel_iran_escalation_energy_risk;case_2022_abu_dhabi_oil_facility_attack;case_1987_1988_tanker_war_reflagging,3,case_israel_iran_escalation_energy_risk;case_2022_abu_dhabi_oil_facility_attack;case_1987_1988_tanker_war_reflagging,3,3,sector_proxy,mapped
k5_to_k10,5,10,hard_hormuz_ambiguous_energy_shipping,hard_hormuz_ambiguous_energy_shipping,defense,LMT,Lockheed Martin Corporation,Stock,direct_exposure,case_israel_iran_escalation_energy_risk;case_2022_abu_dhabi_oil_facility_attack;case_1987_1988_tanker_war_reflagging,3,case_israel_iran_escalation_energy_risk;case_2022_abu_dhabi_oil_facility_attack;case_1987_1988_tanker_war_reflagging,3,3,sector_proxy,mapped
k5_to_k10,5,10,hard_hormuz_ambiguous_energy_shipping,hard_hormuz_ambiguous_energy_shipping,financial_sanctions,EUFN,iShares MSCI Europe Financials ETF,ETF,broad_proxy,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2022_turkey_strait_tanker_insurance_backlog,2,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2022_turkey_strait_tanker_insurance_backlog,2,2,sector_proxy,mapped
k5_to_k10,5,10,hard_hormuz_ambiguous_energy_shipping,hard_hormuz_ambiguous_energy_shipping,financial_sanctions,XLF,Financial Select Sector SPDR Fund,ETF,broad_proxy,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2022_turkey_strait_tanker_insurance_backlog,2,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2022_turkey_strait_tanker_insurance_backlog,2,2,sector_proxy,mapped
k5_to_k10,5,10,hard_hormuz_ambiguous_energy_shipping,hard_hormuz_ambiguous_energy_shipping,freight_routes,FDX,FedEx Corporation,Stock,related_exposure,case_2023_red_sea_attacks;case_1987_1988_tanker_war_reflagging;case_2022_turkey_strait_tanker_insurance_backlog,3,case_2023_red_sea_attacks;case_1987_1988_tanker_war_reflagging;case_2022_turkey_strait_tanker_insurance_backlog,3,3,sector_proxy,mapped
k5_to_k10,5,10,hard_hormuz_ambiguous_energy_shipping,hard_hormuz_ambiguous_energy_shipping,freight_routes,UPS,United Parcel Service Inc,Stock,related_exposure,case_2023_red_sea_attacks;case_1987_1988_tanker_war_reflagging;case_2022_turkey_strait_tanker_insurance_backlog,3,case_2023_red_sea_attacks;case_1987_1988_tanker_war_reflagging;case_2022_turkey_strait_tanker_insurance_backlog,3,3,sector_proxy,mapped
k5_to_k10,5,10,hard_hormuz_ambiguous_energy_shipping,hard_hormuz_ambiguous_energy_shipping,logistics,JBHT,J B Hunt Transport Services Inc,Stock,direct_exposure,case_2023_red_sea_attacks;case_1987_1988_tanker_war_reflagging;case_2022_turkey_strait_tanker_insurance_backlog,3,case_2023_red_sea_attacks;case_1987_1988_tanker_war_reflagging;case_2022_turkey_strait_tanker_insurance_backlog,3,3,sector_proxy,mapped
k5_to_k10,5,10,hard_hormuz_ambiguous_energy_shipping,hard_hormuz_ambiguous_energy_shipping,logistics,KNIN.SW,Kuehne + Nagel International AG,Stock,direct_exposure,case_2023_red_sea_attacks;case_1987_1988_tanker_war_reflagging;case_2022_turkey_strait_tanker_insurance_backlog,3,case_2023_red_sea_attacks;case_1987_1988_tanker_war_reflagging;case_2022_turkey_strait_tanker_insurance_backlog,3,3,sector_proxy,mapped
k5_to_k10,5,10,hard_semiconductor_controls_paraphrased,hard_semiconductor_controls_paraphrased,critical_minerals,PICK,iShares MSCI Global Metals & Mining Producers ETF,ETF,broad_proxy,case_2021_xinjiang_forced_labor_import_restrictions;case_2010_china_japan_rare_earth_embargo;case_2024_ev_tariff_escalation_china,3,case_2021_xinjiang_forced_labor_import_restrictions;case_2010_china_japan_rare_earth_embargo;case_2024_ev_tariff_escalation_china,3,3,sector_proxy,mapped
k5_to_k10,5,10,hard_semiconductor_controls_paraphrased,hard_semiconductor_controls_paraphrased,critical_minerals,REMX,VanEck Rare Earth and Strategic Metals ETF,ETF,broad_proxy,case_2021_xinjiang_forced_labor_import_restrictions;case_2010_china_japan_rare_earth_embargo;case_2024_ev_tariff_escalation_china,3,case_2021_xinjiang_forced_labor_import_restrictions;case_2010_china_japan_rare_earth_embargo;case_2024_ev_tariff_escalation_china,3,3,sector_proxy,mapped
k5_to_k10,5,10,hard_semiconductor_controls_paraphrased,hard_semiconductor_controls_paraphrased,defense,ITA,iShares U S Aerospace & Defense ETF,ETF,broad_proxy,case_2024_taiwan_strait_drills_semiconductor_supply;case_taiwan_strait_semiconductor_risk;case_2010_china_japan_rare_earth_embargo,3,case_2024_taiwan_strait_drills_semiconductor_supply;case_taiwan_strait_semiconductor_risk;case_2010_china_japan_rare_earth_embargo,3,3,sector_proxy,mapped
k5_to_k10,5,10,hard_semiconductor_controls_paraphrased,hard_semiconductor_controls_paraphrased,defense,LMT,Lockheed Martin Corporation,Stock,direct_exposure,case_2024_taiwan_strait_drills_semiconductor_supply;case_taiwan_strait_semiconductor_risk;case_2010_china_japan_rare_earth_embargo,3,case_2024_taiwan_strait_drills_semiconductor_supply;case_taiwan_strait_semiconductor_risk;case_2010_china_japan_rare_earth_embargo,3,3,sector_proxy,mapped
k5_to_k10,5,10,hard_semiconductor_controls_paraphrased,hard_semiconductor_controls_paraphrased,logistics,JBHT,J B Hunt Transport Services Inc,Stock,direct_exposure,case_2021_xinjiang_forced_labor_import_restrictions;case_2024_ev_tariff_escalation_china,2,case_2021_xinjiang_forced_labor_import_restrictions;case_2024_ev_tariff_escalation_china,2,2,sector_proxy,mapped
k5_to_k10,5,10,hard_semiconductor_controls_paraphrased,hard_semiconductor_controls_paraphrased,logistics,KNIN.SW,Kuehne + Nagel International AG,Stock,direct_exposure,case_2021_xinjiang_forced_labor_import_restrictions;case_2024_ev_tariff_escalation_china,2,case_2021_xinjiang_forced_labor_import_restrictions;case_2024_ev_tariff_escalation_china,2,2,sector_proxy,mapped
k5_to_k10,5,10,hard_semiconductor_controls_paraphrased,hard_semiconductor_controls_paraphrased,trade_lanes,DHL.DE,DHL Group,Stock,related_exposure,case_2021_xinjiang_forced_labor_import_restrictions;case_2010_china_japan_rare_earth_embargo;case_2024_ev_tariff_escalation_china,3,case_2021_xinjiang_forced_labor_import_restrictions;case_2010_china_japan_rare_earth_embargo;case_2024_ev_tariff_escalation_china,3,3,sector_proxy,mapped
k5_to_k10,5,10,hard_semiconductor_controls_paraphrased,hard_semiconductor_controls_paraphrased,trade_lanes,EXPD,Expeditors International of Washington Inc,Stock,related_exposure,case_2021_xinjiang_forced_labor_import_restrictions;case_2010_china_japan_rare_earth_embargo;case_2024_ev_tariff_escalation_china,3,case_2021_xinjiang_forced_labor_import_restrictions;case_2010_china_japan_rare_earth_embargo;case_2024_ev_tariff_escalation_china,3,3,sector_proxy,mapped
k5_to_k10,5,10,hard_taiwan_semiconductor_indirect,hard_taiwan_semiconductor_indirect,aerospace_supply_chain,AIR.PA,Airbus SE,Stock,related_exposure,case_2019_turkey_f35_s400_defense_restrictions;case_2023_middle_east_defense_supply_escalation,2,case_2019_turkey_f35_s400_defense_restrictions;case_2023_middle_east_defense_supply_escalation,2,2,sector_proxy,mapped
k5_to_k10,5,10,hard_taiwan_semiconductor_indirect,hard_taiwan_semiconductor_indirect,aerospace_supply_chain,BA,Boeing Company,Stock,related_exposure,case_2019_turkey_f35_s400_defense_restrictions;case_2023_middle_east_defense_supply_escalation,2,case_2019_turkey_f35_s400_defense_restrictions;case_2023_middle_east_defense_supply_escalation,2,2,sector_proxy,mapped
k5_to_k10,5,10,hard_taiwan_semiconductor_indirect,hard_taiwan_semiconductor_indirect,trade_lanes,DHL.DE,DHL Group,Stock,related_exposure,case_2019_turkey_f35_s400_defense_restrictions;case_2010_china_japan_rare_earth_embargo,2,case_2019_turkey_f35_s400_defense_restrictions;case_2010_china_japan_rare_earth_embargo,2,2,sector_proxy,mapped
k5_to_k10,5,10,hard_taiwan_semiconductor_indirect,hard_taiwan_semiconductor_indirect,trade_lanes,EXPD,Expeditors International of Washington Inc,Stock,related_exposure,case_2019_turkey_f35_s400_defense_restrictions;case_2010_china_japan_rare_earth_embargo,2,case_2019_turkey_f35_s400_defense_restrictions;case_2010_china_japan_rare_earth_embargo,2,2,sector_proxy,mapped
k5_to_k10,5,10,v3_20240223_sovcomflot_sanctions,U.S. sanctions Sovcomflot and tankers tied to Russian oil shipping,aviation,DAL,Delta Air Lines Inc,Stock,direct_exposure,case_2024_ukraine_drone_attacks_russian_refineries;case_middle_east_oil_supply_disruption,2,case_2024_ukraine_drone_attacks_russian_refineries;case_middle_east_oil_supply_disruption,2,2,sector_proxy,mapped
k5_to_k10,5,10,v3_20240223_sovcomflot_sanctions,U.S. sanctions Sovcomflot and tankers tied to Russian oil shipping,aviation,JETS,U S Global Jets ETF,ETF,broad_proxy,case_2024_ukraine_drone_attacks_russian_refineries;case_middle_east_oil_supply_disruption,2,case_2024_ukraine_drone_attacks_russian_refineries;case_middle_east_oil_supply_disruption,2,2,sector_proxy,mapped
k5_to_k10,5,10,v3_20240223_sovcomflot_sanctions,U.S. sanctions Sovcomflot and tankers tied to Russian oil shipping,customs,CHRW,C H Robinson Worldwide Inc,Stock,related_exposure,case_2019_cosco_shipping_sanctions_tanker_market;case_2014_crimea_financial_sanctions;case_2022_turkey_strait_tanker_insurance_backlog,3,case_2019_cosco_shipping_sanctions_tanker_market;case_2014_crimea_financial_sanctions;case_2022_turkey_strait_tanker_insurance_backlog,3,3,sector_proxy,mapped
k5_to_k10,5,10,v3_20240223_sovcomflot_sanctions,U.S. sanctions Sovcomflot and tankers tied to Russian oil shipping,customs,DSGX,The Descartes Systems Group Inc,Stock,direct_exposure,case_2019_cosco_shipping_sanctions_tanker_market;case_2014_crimea_financial_sanctions;case_2022_turkey_strait_tanker_insurance_backlog,3,case_2019_cosco_shipping_sanctions_tanker_market;case_2014_crimea_financial_sanctions;case_2022_turkey_strait_tanker_insurance_backlog,3,3,sector_proxy,mapped
k5_to_k10,5,10,v3_20240223_sovcomflot_sanctions,U.S. sanctions Sovcomflot and tankers tied to Russian oil shipping,freight_routes,FDX,FedEx Corporation,Stock,related_exposure,case_2022_turkey_strait_tanker_insurance_backlog;case_1987_1988_tanker_war_reflagging,2,case_2022_turkey_strait_tanker_insurance_backlog;case_1987_1988_tanker_war_reflagging,2,2,sector_proxy,mapped
k5_to_k10,5,10,v3_20240223_sovcomflot_sanctions,U.S. sanctions Sovcomflot and tankers tied to Russian oil shipping,freight_routes,UPS,United Parcel Service Inc,Stock,related_exposure,case_2022_turkey_strait_tanker_insurance_backlog;case_1987_1988_tanker_war_reflagging,2,case_2022_turkey_strait_tanker_insurance_backlog;case_1987_1988_tanker_war_reflagging,2,2,sector_proxy,mapped
k5_to_k10,5,10,v3_20240223_sovcomflot_sanctions,U.S. sanctions Sovcomflot and tankers tied to Russian oil shipping,logistics,JBHT,J B Hunt Transport Services Inc,Stock,direct_exposure,case_2019_cosco_shipping_sanctions_tanker_market;case_2022_turkey_strait_tanker_insurance_backlog;case_1987_1988_tanker_war_reflagging,3,case_2019_cosco_shipping_sanctions_tanker_market;case_2022_turkey_strait_tanker_insurance_backlog;case_1987_1988_tanker_war_reflagging,3,3,sector_proxy,mapped
k5_to_k10,5,10,v3_20240223_sovcomflot_sanctions,U.S. sanctions Sovcomflot and tankers tied to Russian oil shipping,logistics,KNIN.SW,Kuehne + Nagel International AG,Stock,direct_exposure,case_2019_cosco_shipping_sanctions_tanker_market;case_2022_turkey_strait_tanker_insurance_backlog;case_1987_1988_tanker_war_reflagging,3,case_2019_cosco_shipping_sanctions_tanker_market;case_2022_turkey_strait_tanker_insurance_backlog;case_1987_1988_tanker_war_reflagging,3,3,sector_proxy,mapped
k5_to_k10,5,10,v3_20240223_sovcomflot_sanctions,U.S. sanctions Sovcomflot and tankers tied to Russian oil shipping,maritime_chokepoint,BOAT,SonicShares Global Shipping ETF,ETF,broad_proxy,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2022_turkey_strait_tanker_insurance_backlog;case_1987_1988_tanker_war_reflagging,3,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2022_turkey_strait_tanker_insurance_backlog;case_1987_1988_tanker_war_reflagging,3,3,sector_proxy,mapped
k5_to_k10,5,10,v3_20240223_sovcomflot_sanctions,U.S. sanctions Sovcomflot and tankers tied to Russian oil shipping,maritime_chokepoint,MATX,Matson Inc,Stock,related_exposure,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2022_turkey_strait_tanker_insurance_backlog;case_1987_1988_tanker_war_reflagging,3,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2022_turkey_strait_tanker_insurance_backlog;case_1987_1988_tanker_war_reflagging,3,3,sector_proxy,mapped
k5_to_k10,5,10,v3_20240223_sovcomflot_sanctions,U.S. sanctions Sovcomflot and tankers tied to Russian oil shipping,trade_lanes,DHL.DE,DHL Group,Stock,related_exposure,case_2019_cosco_shipping_sanctions_tanker_market;case_2014_crimea_financial_sanctions,2,case_2019_cosco_shipping_sanctions_tanker_market;case_2014_crimea_financial_sanctions,2,2,sector_proxy,mapped
k5_to_k10,5,10,v3_20240223_sovcomflot_sanctions,U.S. sanctions Sovcomflot and tankers tied to Russian oil shipping,trade_lanes,EXPD,Expeditors International of Washington Inc,Stock,related_exposure,case_2019_cosco_shipping_sanctions_tanker_market;case_2014_crimea_financial_sanctions,2,case_2019_cosco_shipping_sanctions_tanker_market;case_2014_crimea_financial_sanctions,2,2,sector_proxy,mapped
